change_id,flag,decision,campaign,entity_type,entity,match_type,attribute,placement,new_value,prior_value,mechanism_metric,mechanism_level,mechanism_target,mechanism_from,check_date,outcome_keyword,outcome_rank,outcome_bound,outcome_date,fallback,rationale
L0914,ok,placement modifier reset,D-LC-SP-room darkening curtains for bedroom-(Blackout)-VHSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0915,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x96-NATURAL-2-PCS)-(blackout curtains 52x96),placement,Placement Top,,placement_pct,Placement Top,0,108,placement_pct,campaign,,,2026-09-15,,,,,,
L0916,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x96-NATURAL-2-PCS)-(blackout curtains 52x96),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,53,placement_pct,campaign,,,2026-09-15,,,,,,
L0917,ok,placement modifier reset,D-LC-SP-blackout drapes for bedroom-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0918,ok,placement modifier reset,D-LC-SP-blackout drapes for bedroom-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0919,ok,placement modifier reset,D-LC-SP-long black out curtains for living room-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0920,ok,placement modifier reset,D-LC-SP-long black out curtains for living room-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0921,ok,placement modifier reset,D-LC-SP-thermal insulated blackout curtains bedroom-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0922,ok,placement modifier reset,D-LC-SP-thermal insulated blackout curtains bedroom-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0923,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(84in blackout curtains),placement,Placement Top,,placement_pct,Placement Top,0,58,placement_pct,campaign,,,2026-09-15,,,,,,
L0924,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(84in blackout curtains),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,16,placement_pct,campaign,,,2026-09-15,,,,,,
L0925,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(cottage core blackout curtains),placement,Placement Top,,placement_pct,Placement Top,0,212,placement_pct,campaign,,,2026-09-15,,,,,,
L0926,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(cottage core blackout curtains),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,129,placement_pct,campaign,,,2026-09-15,,,,,,
L0927,ok,placement modifier reset,D-LC-SP-linen curtains bedroom-(Linen)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-NATURAL-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,260,placement_pct,campaign,,,2026-09-15,,,,,,
L0928,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout curtains for bedroom short),placement,Placement Top,,placement_pct,Placement Top,0,92,placement_pct,campaign,,,2026-09-15,,,,,,
L0929,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout curtains for bedroom short),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,41,placement_pct,campaign,,,2026-09-15,,,,,,
L0930,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(true blackout curtains no light),placement,Placement Top,,placement_pct,Placement Top,0,114,placement_pct,campaign,,,2026-09-15,,,,,,
L0931,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(true blackout curtains no light),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,57,placement_pct,campaign,,,2026-09-15,,,,,,
L0932,ok,placement modifier reset,D-LC-SP-black out curtains 90 inch long 2 panels-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x90-LIGHT-GREY-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0933,ok,placement modifier reset,D-LC-SP-black out curtains 90 inch long 2 panels-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x90-LIGHT-GREY-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0934,ok,placement modifier reset,D-LC-SP-short black out curtains-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0935,ok,placement modifier reset,D-LC-SP-short black out curtains-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0936,ok,placement modifier reset,D-LC-SP-room darkening curtains 63 inches long-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0937,ok,placement modifier reset,D-LC-SP-room darkening curtains 63 inches long-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0938,ok,placement modifier reset,D-LC-SP-cream black out curtains-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0939,ok,placement modifier reset,D-LC-SP-cream black out curtains-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0940,ok,placement modifier reset,D-LC-SP-cortinas de cuarto blackout-(Blackout-ES)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0941,ok,placement modifier reset,D-LC-SP-cortinas de cuarto blackout-(Blackout-ES)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0942,ok,placement modifier reset,D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - linen farmhouse curtains,placement,Placement Top,,placement_pct,Placement Top,0,55,placement_pct,campaign,,,2026-09-15,,,,,,
L0943,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(90 inch blackout curtains 2 panel set),placement,Placement Top,,placement_pct,Placement Top,0,146,placement_pct,campaign,,,2026-09-15,,,,,,
L0944,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(90 inch blackout curtains 2 panel set),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,80,placement_pct,campaign,,,2026-09-15,,,,,,
L0945,ok,placement modifier reset,D-LC-SP-short room darkening curtains-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0946,ok,placement modifier reset,D-LC-SP-short room darkening curtains-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0947,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(oeko tex blackout curtains),placement,Placement Top,,placement_pct,Placement Top,0,92,placement_pct,campaign,,,2026-09-15,,,,,,
L0948,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(oeko tex blackout curtains),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,41,placement_pct,campaign,,,2026-09-15,,,,,,
L0949,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout curtains farmhouse),placement,Placement Top,,placement_pct,Placement Top,0,117,placement_pct,campaign,,,2026-09-15,,,,,,
L0950,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout curtains farmhouse),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,59,placement_pct,campaign,,,2026-09-15,,,,,,
L0951,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(blackout curtain panels),placement,Placement Top,,placement_pct,Placement Top,0,159,placement_pct,campaign,,,2026-09-15,,,,,,
L0952,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(blackout curtain panels),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,90,placement_pct,campaign,,,2026-09-15,,,,,,
L0953,ok,placement modifier reset,D-LC-SP-room darkening curtains bedroom-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0954,ok,placement modifier reset,D-LC-SP-room darkening curtains bedroom-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0955,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(52x72 blackout curtains 2 panels),placement,Placement Top,,placement_pct,Placement Top,0,146,placement_pct,campaign,,,2026-09-15,,,,,,
L0956,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(52x72 blackout curtains 2 panels),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,80,placement_pct,campaign,,,2026-09-15,,,,,,
L0957,ok,placement modifier reset,D-LC-SP-room darkening drapes-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0958,ok,placement modifier reset,D-LC-SP-room darkening drapes-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0959,ok,placement modifier reset,D-LC-SP-short linen curtains-(Linen)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,260,placement_pct,campaign,,,2026-09-15,,,,,,
L0960,ok,placement modifier reset,D-LC-SP-blackout curtains for dorm-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0961,ok,placement modifier reset,D-LC-SP-blackout curtains for dorm-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0962,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(thermal blackout curtains 84 inch),placement,Placement Top,,placement_pct,Placement Top,0,76,placement_pct,campaign,,,2026-09-15,,,,,,
L0963,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(thermal blackout curtains 84 inch),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,29,placement_pct,campaign,,,2026-09-15,,,,,,
L0964,ok,placement modifier reset,D-LC-SP-extra long linen curtains-(Linen)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x108-BEIGE-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,260,placement_pct,campaign,,,2026-09-15,,,,,,
L0965,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(2 panel blackout curtains),placement,Placement Top,,placement_pct,Placement Top,0,95,placement_pct,campaign,,,2026-09-15,,,,,,
L0966,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(2 panel blackout curtains),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,43,placement_pct,campaign,,,2026-09-15,,,,,,
L0967,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(best blackout curtains),placement,Placement Top,,placement_pct,Placement Top,0,88,placement_pct,campaign,,,2026-09-15,,,,,,
L0968,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(best blackout curtains),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,38,placement_pct,campaign,,,2026-09-15,,,,,,
L0969,ok,placement modifier reset,D-LC-SP-linen curtains 90+ inches long-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x90-LIGHT-GREY-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,260,placement_pct,campaign,,,2026-09-15,,,,,,
L0970,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(thermal blackout curtains 72 inches long),placement,Placement Top,,placement_pct,Placement Top,0,81,placement_pct,campaign,,,2026-09-15,,,,,,
L0971,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(thermal blackout curtains 72 inches long),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,33,placement_pct,campaign,,,2026-09-15,,,,,,
L0972,ok,placement modifier reset,D-LC-SP-black out curtains short window-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0973,ok,placement modifier reset,D-LC-SP-black out curtains short window-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0974,ok,placement modifier reset,D-LC-SP-floor to ceiling curtains blackout-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x108-BEIGE-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0975,ok,placement modifier reset,D-LC-SP-floor to ceiling curtains blackout-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x108-BEIGE-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0976,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(room curtains blackout),placement,Placement Top,,placement_pct,Placement Top,0,117,placement_pct,campaign,,,2026-09-15,,,,,,
L0977,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(room curtains blackout),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,59,placement_pct,campaign,,,2026-09-15,,,,,,
L0978,ok,placement modifier reset,D-LC-SP-short window blackout curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0979,ok,placement modifier reset,D-LC-SP-short window blackout curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0980,ok,placement modifier reset,D-LC-SP-blackout curtains energy efficient-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0981,ok,placement modifier reset,D-LC-SP-blackout curtains energy efficient-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0982,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(blackout curtains 72 inch length 2 panels set),placement,Placement Top,,placement_pct,Placement Top,0,117,placement_pct,campaign,,,2026-09-15,,,,,,
L0983,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(blackout curtains 72 inch length 2 panels set),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,59,placement_pct,campaign,,,2026-09-15,,,,,,
L0984,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Living Room)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(84 inch blackout curtains living room),placement,Placement Top,,placement_pct,Placement Top,0,61,placement_pct,campaign,,,2026-09-15,,,,,,
L0985,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Living Room)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(84 inch blackout curtains living room),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,18,placement_pct,campaign,,,2026-09-15,,,,,,
L0986,ok,placement modifier reset,D-LC-SP-black out curtains for bedroom windows-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0987,ok,placement modifier reset,D-LC-SP-black out curtains for bedroom windows-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0988,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout boho curtains for bedroom),placement,Placement Top,,placement_pct,Placement Top,0,178,placement_pct,campaign,,,2026-09-15,,,,,,
L0989,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout boho curtains for bedroom),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,104,placement_pct,campaign,,,2026-09-15,,,,,,
L0990,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(farmhouse blackout curtains for bedroom),placement,Placement Top,,placement_pct,Placement Top,0,114,placement_pct,campaign,,,2026-09-15,,,,,,
L0991,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(farmhouse blackout curtains for bedroom),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,57,placement_pct,campaign,,,2026-09-15,,,,,,
L0992,ok,placement modifier reset,D-LC-SP-blackout drapes living room-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0993,ok,placement modifier reset,D-LC-SP-blackout drapes living room-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0994,ok,placement modifier reset,D-LC-SP-cortinas black out para dormitorio-(Blackout-ES)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0995,ok,placement modifier reset,D-LC-SP-cortinas black out para dormitorio-(Blackout-ES)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0996,ok,placement modifier reset,D-LC-SP-off white blackout curtains 84 inches long-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
